26.70353755551 33.26681075716 -0.4344973478785   31.22344055859 -0.3338054837179   
26.91297706575 33.26690271248 -0.4317611589634   31.22185075484 -0.3315653326853   
27.12241657599 33.26699362475 -0.4290549274084   31.22029735394 -0.3293471661964   
27.33185608623 33.26708356441 -0.4263783390037   31.21877909322 -0.3271510462487   
27.54129559647 33.26717256741 -0.4237309679394   31.21729483525 -0.3249767451614   
27.75073510671 33.26726063044 -0.4211122942639   31.2158436591 -0.3228239363372   
27.96017461695 33.26734772494 -0.4185218067348   31.21442475187 -0.320692384127   
28.16961412719 33.26743382903 -0.4159591078754   31.21303727447 -0.3185819972985   
28.37905363743 33.26751896341 -0.4134239361259   31.21168035116 -0.3164927593598   
28.58849314767 33.2676032065 -0.4109160875679   31.21035316794 -0.3144246395043   
28.79793265791 33.26768667077 -0.4084352977538   31.20905504462 -0.3123775629702   
29.00737216815 33.26776944766 -0.4059811717073   31.20778537857 -0.3103514360764   
29.21681167839 33.26785155471 -0.4035532094815   31.20654349427 -0.3083461645192   
29.42625118862 33.26793292399 -0.4011509058006   31.20532853384 -0.3063616303596   
29.63569069886 33.26801344612 -0.3987738489913   31.20413950132 -0.3043976350465   
29.8451302091 33.26809304785 -0.3964217608369   31.20297544468 -0.3024538950498   
30.05456971934 33.26817175233 -0.394094443988   31.2018356522 -0.3005300671346   
30.26400922958 33.26824968416 -0.3917917038244   31.20071970613 -0.298625902491   
30.47344873982 33.26832700755 -0.3895132495815   31.19962736542 -0.2967412354273   
30.68288825006 33.26840383778 -0.3872587113467   31.19855831994 -0.2948761380931   
30.8923277603 33.26848017837 -0.3850276317306   31.1975120208 -0.2930305867174   
31.10176727054 33.26855591238 -0.3828196039687   31.19648763422 -0.2912046610927   
31.31120678078 33.26863088797 -0.3806342533636   31.19548420009 -0.2893980270647   
31.52064629102 33.2687049735 -0.3784713205326   31.19450086769 -0.2876104078917   
31.73008580126 33.26877818748 -0.3763305886726   31.1935370091 -0.2858412594701   
31.9395253115 33.26885062251 -0.37421183126   31.1925923643 -0.2840901879968   
32.14896482174 33.26892248291 -0.3721148303699   31.19166672404 -0.2823570326689   
32.35840433197 33.26899390556 -0.3700392568217   31.19075999409 -0.2806416051847   
32.56784384221 33.26906494931 -0.3679848043838   31.18987178974 -0.2789441260803   
32.77728335245 33.26913555389 -0.3659511205361   31.18900158944 -0.2772645022128   
32.98672286269 33.26920555613 -0.3639378813976   31.18814873371 -0.2756027250906   
33.19616237293 33.26927481594 -0.3619447989012   31.18731249636 -0.2739585505457   
33.40560188317 33.26934324118 -0.3599716171303   31.18649232192 -0.2723315956112   
33.61504139341 33.26941085468 -0.3580180807093   31.18568777982 -0.270721477001   
33.82448090365 33.26947777576 -0.3560839675392   31.18489853182 -0.26912782764   
34.03392041389 33.26954415464 -0.3541690466846   31.1841243663 -0.267550400863   
34.24335992413 33.26961011991 -0.3522730616923   31.18336503603 -0.2659889987839   
34.45279943437 33.26967571671 -0.3503957854562   31.18262023568 -0.2644435520472   
34.66223894461 33.2697409043 -0.3485369692079   31.18188968692 -0.2629140028937   
34.87167845485 33.26980558168 -0.3466963450456   31.18117306628 -0.2614002133544   
35.08111796509 33.26986962773 -0.344873667463   31.18047002547 -0.2599021089641   
35.29055747533 33.2699329643 -0.3430686770584   31.1797802537 -0.2584195625572   
35.49999698556 33.26999558109 -0.3412811102491   31.17910339129 -0.2569523387421   
35.7094364958 33.27005752442 -0.3395107286872   31.17843900935 -0.2555002523768   
35.91887600604 33.27011888244 -0.3377573068757   31.17778667707 -0.254063085163   
36.12831551628 33.27017975224 -0.3360206394666   31.17714597045 -0.2526405000784   
36.33775502652 33.27024019587 -0.3343005377185   31.17651651516 -0.2512321784543   
36.54719453676 33.27030022198 -0.332596810876   31.17589807382 -0.2498378472236   
36.756634047 33.27035980257 -0.3309092753274   31.17529055247 -0.2484572337424   
36.96607355724 33.2704188926 -0.3292377371858   31.17469394911 -0.2470901538208   
37.17551306748 33.27047743611 -0.3275819641905   31.17410828944 -0.2457365682693   
37.38495257772 33.27053538977 -0.3259417215121   31.17353352482 -0.2443965225627   
37.59439208796 33.27059275576 -0.3243167956863   31.17296944281 -0.2430700824327   
37.8038315982 33.27064956639 -0.3227069591563   31.17241565305 -0.2417572709257   
38.01327110844 33.27070584511 -0.3211119832136   31.17187162484 -0.2404580019425   
38.22271061868 33.27076161476 -0.3195316931134   31.17133676348 -0.2391720518962   
38.43215012892 33.27081691422 -0.3179659436389   31.17081053941 -0.2378990459429   
38.64158963915 33.27087176158 -0.316414562106   31.17029261206 -0.236638484976   
38.85102914939 33.27092613201 -0.3148773724659   31.16978286945 -0.235389879643   
39.06046865963 33.27098000651 -0.3133542302332   31.16928139192 -0.2341528853163   
39.26990816987 33.27103340257 -0.3118449776516   31.16878838708 -0.2329273100053   
39.47934768011 33.27108633135 -0.3103494071636   31.16830409156 -0.2317130979953   
39.68878719035 33.27113877639 -0.3088673092744   31.16782863123 -0.2305103795804   
39.89822670059 33.27119074111 -0.307398513956   31.16736190478 -0.2293194330683   
40.10766621083 33.27124226499 -0.3059428574843   31.1669035721 -0.2281404832283   
40.31710572107 33.27129336545 -0.3045001544571   31.16645313456 -0.2269735528569   
40.52654523131 33.27134401007 -0.3030702325502   31.16601002446 -0.2258185021124   
40.73598474155 33.27139417028 -0.3016529603193   31.16557367911 -0.2246750779966   
40.94542425179 33.27144385798 -0.3002482143035   31.16514364633 -0.2235428546576   
41.15486376203 33.27149308425 -0.2988558422307   31.16471970682 -0.2224212429654   
41.36430327227 33.27154182597 -0.2974756773976   31.16430190519 -0.2213096907658   
41.5737427825 33.2715900679 -0.2961075678194   31.16389044539 -0.2202078722532   
41.78318229274 33.27163784778 -0.2947513702873   31.16348555909 -0.219115666949   
41.99262180298 33.27168522417 -0.2934069283733   31.16308745186 -0.21803305275   
42.20206131322 33.27173221798 -0.2920740764781   31.16269627645 -0.2169601166883   
42.41150082346 33.2717788175 -0.2907526638986   31.16231204069 -0.2158971103362   
42.6209403337 33.27182502648 -0.289442563833   31.16193450925 -0.2148443482318   
42.83037984394 33.27187086912 -0.2881436598865   31.16156324214 -0.2138019899332   
43.03981935418 33.2719163451 -0.2868558319738   31.16119776184 -0.212769946398   
43.24925886442 33.2719614114 -0.2855789551578   31.16083767664 -0.2117479812984   
43.45869837466 33.27200602326 -0.284312904122   31.16048266946 -0.2107358177798   
43.6681378849 33.27205017582 -0.2830575533417   31.16013246559 -0.2097331119526   
43.87757739514 33.27209389164 -0.2818127726747   31.15978690238 -0.2087394072132   
44.08701690538 33.27213718221 -0.2805784233218   31.15944602721 -0.207754231462   
44.29645641562 33.27218004277 -0.2793543587983   31.15911005819 -0.2067772795184   
44.50589592586 33.27222248238 -0.2781404330073   31.15877920699 -0.2058084790996   
44.71533543609 33.27226453898 -0.2769365119494   31.1584535479 -0.2048478837265   
44.92477494633 33.27230625455 -0.2757424792188   31.15813305279 -0.2038955474376   
45.13421445657 33.27234764341 -0.2745582308758   31.15781768949 -0.2029515262762   
45.34365396681 33.27238869256 -0.2733836649125   31.1575074155 -0.2020159398718   
45.55309347705 33.27242938831 -0.272218680711   31.15720207137 -0.2010889537406   
45.76253298729 33.27246973144 -0.2710631827685   31.15690134139 -0.2001706366935   
45.97197249753 33.27250972624 -0.2699170872423   31.15660487202 -0.1992608802978   
46.18141200777 33.27254936414 -0.2687803053134   31.1563124355 -0.1983594185705   
46.39085151801 33.2725886263 -0.2676527386058   31.15602396064 -0.1974660056827   
46.60029102825 33.27262750311 -0.2665342633651   31.15573941929 -0.1965804234954   
46.80973053849 33.27266600156 -0.2654247583723   31.15545872531 -0.1957025186559   
47.01917004873 33.27270414263 -0.2643240995492   31.15518176206 -0.1948320374941   
47.22860955897 33.27274193622 -0.2632321786993   31.15490850315 -0.1939687633602   
47.43804906921 33.2727793911 -0.2621488818543   31.15463902263 -0.1931125103734   
47.64748857945 33.2728165021 -0.2610740909664   31.15437342507 -0.1922632595132   
47.85692808968 33.27285328096 -0.2600076985077   31.15411167266 -0.1914210744109   
48.06636759992 33.27288973002 -0.2589496001595   31.15385363277 -0.1905859522858   
48.27580711016 33.27292585726 -0.2578997257208   31.15359912824 -0.1897578780331   
48.4852466204 33.27296166041 -0.2568579979557   31.15334810027 -0.1889367103854   
48.69468613064 33.27299713441 -0.255824348658   31.15310056326 -0.188122432077   
48.90412564088 33.2730322856 -0.2547986990515   31.15285651202 -0.1873150190356   
49.11356515112 33.27306711729 -0.2537809697112   31.15261586947 -0.1865144609584   
49.32300466136 33.27310164273 -0.2527710867654   31.15237848518 -0.1857206903121   
49.5324441716 33.27313587066 -0.2517689765656   31.1521442659 -0.1849335418388   
49.74188368184 33.2731698069 -0.2507745568163   31.1519132115 -0.184152887979   
49.95132319208 33.27320346104 -0.2497877384357   31.15168534718 -0.1833786534508   
50.16076270232 33.27323683694 -0.2488084264876   31.1514606559 -0.1826108261367   
50.37020221256 33.2732699367 -0.2478365202213   31.15123900554 -0.1818493940522   
50.5796417228 33.27330275698 -0.2468719289258   31.15102019942 -0.1810942779516   
50.78908123303 33.27333528782 -0.2459145606538   31.15080409025 -0.1803453399902   
50.99852074327 33.27336751998 -0.2449643203595   31.1505906007 -0.1796024245738   
51.20796025351 33.27339944552 -0.2440211242623   31.15037970809 -0.1788654250991   
51.41739976375 33.27343106008 -0.24308488887   31.15017139696 -0.1781342662306   
51.62683927399 33.27346236274 -0.2421555366134   31.14996560354 -0.1774088602655   
51.83627878423 33.27349335442 -0.2412330036451   31.14976226049 -0.1766891014063   
52.04571829447 33.27352404117 -0.2403172228181   31.14956136405 -0.1759748438854   
52.25515780471 33.27355443419 -0.239408127808   31.14936297556 -0.1752659535389   
52.46459731495 33.27358454915 -0.2385056628279   31.14916719984 -0.1745623852461   
52.67403682519 33.27361440624 -0.2376097738791   31.14897413089 -0.1738641545144   
52.88347633543 33.27364402478 -0.2367204098248   31.14878378656 -0.173171304833   
53.09291584567 33.27367341891 -0.2358375216762   31.14859611368 -0.1724838960972   
53.30235535591 33.27370259805 -0.2349610498186   31.14841103101 -0.1718019494148   
53.51179486615 33.27373156582 -0.2340909243417   31.14822844629 -0.1711254453608   
53.72123437639 33.27376031926 -0.2332270730738   31.14804826226 -0.1704543775132   
53.93067388662 33.27378885154 -0.2323694246168   31.14787037203 -0.1697887409158   
54.14011339686 33.27381715444 -0.2315179110177   31.14769463961 -0.1691284972516   
54.3495529071 33.27384521786 -0.2306724635433   31.14752090631 -0.1684735762744   
54.55899241734 33.27387302967 -0.2298330049234   31.14734902826 -0.1678238602858   
54.76843192758 33.27390057861 -0.2289994513221   31.14717890505 -0.1671791712205   
54.97787143782 33.273927856 -0.2281717170292   31.14701048944 -0.1665393126805   
55.18731094806 33.2739548545 -0.2273497201895   31.14684378592 -0.1659041134045   
55.3967504583 33.27398157134 -0.2265333957467   31.14667883542 -0.1652734318882   
55.60618996854 33.27400801438 -0.2257226974222   31.14651569769 -0.1646471578039   
55.81562947878 33.27403419938 -0.2249175818377   31.14635444452 -0.1640252178796   
56.02506898902 33.27406014233 -0.2241180017412   31.14619515418 -0.1634075701689   
56.23450849926 33.27408585936 -0.2233239118832   31.1460378978 -0.1627942001646   
56.4439480095 33.27411136678 -0.2225352666773   31.14588272475 -0.1621851246184   
56.65338751974 33.27413667381 -0.2217520196143   31.14572965192 -0.1615803897875   
56.86282702998 33.27416178301 -0.2209741368976   31.14557865767 -0.1609800625757   
57.07226654021 33.27418670213 -0.2202015987343   31.14542968673 -0.1603842143752   
57.28170605045 33.27421144492 -0.2194343774625   31.14528266357 -0.1597928983295   
57.49114556069 33.2742360189 -0.2186724258072   31.14513749975 -0.1592061385107   
57.70058507093 33.27426042294 -0.217915686089   31.14499409122 -0.1586239341759   
57.91002458117 33.27428465384 -0.2171640935254   31.14485231834 -0.1580462537139   
58.11946409141 33.27430870266 -0.2164175725986   31.14471205652 -0.1574730207388   
58.32890360165 33.27433254978 -0.2156760488547   31.14457319225 -0.1569041232089   
58.53834311189 33.27435617818 -0.2149394639708   31.14443563973 -0.1563394360327   
58.74778262213 33.27437958822 -0.2142077669829   31.14429935611 -0.1557788234622   
58.95722213237 33.27440278925 -0.2134808962794   31.14416434693 -0.1552221376087   
59.16666164261 33.27442578413 -0.2127587821849   31.1440306508 -0.1546692450524   
59.37610115285 33.27444857121 -0.2120413608231   31.14389831097 -0.1541200523413   
59.58554066309 33.27447115135 -0.2113285756331   31.14376735726 -0.1535744908973   
59.79498017333 33.27449352141 -0.2106203746877   31.14363780952 -0.1530324934103   
60.00441968357 33.27451567013 -0.2099167199021   31.14350968891 -0.152494007496   
60.2138591938 33.27453759352 -0.2092175942282   31.1433830221 -0.151959018355   
60.42329870404 33.27455930849 -0.2085229892285   31.14325784081 -0.151427536769   
60.63273821428 33.27458084105 -0.2078328867683   31.14313417984 -0.1508995772374   
60.84217772452 33.27460220646 -0.2071472578198   31.14301206359 -0.1503751701699   
61.05161723476 33.27462340883 -0.2064660714216   31.14289147996 -0.1498543740676   
61.261056745 33.2746444515 -0.2057892971723   31.14277236709 -0.1493372487777   
61.47049625524 33.27466533539 -0.2051168994333   31.14265463328 -0.1488238060538   
61.67993576548 33.27468605289 -0.2044488411512   31.14253819228 -0.1483140193685   
61.88937527572 33.27470659749 -0.2037850867899   31.14242297999 -0.1478078467183   
62.09881478596 33.27472697993 -0.2031256028855   31.14230895167 -0.1473052575991   
62.3082542962 33.27474722575 -0.2024703424253   31.14219607911 -0.146806189157   
62.51769380644 33.27476735225 -0.2018192473418   31.14208435433 -0.1463105794579   
62.72713331668 33.27478735951 -0.2011722496997   31.14197377115 -0.145818360766   
62.93657282692 33.27480723545 -0.2005292875477   31.14186430551 -0.145329506106   
63.14601233715 33.27482697157 -0.1998903020689   31.14175590265 -0.1448439558006   
63.35545184739 33.27484655316 -0.1992552404373   31.14164852178 -0.1443616253387   
63.56489135763 33.27486596614 -0.1986240585997   31.14154214779 -0.1438824181898   
63.77433086787 33.27488519809 -0.1979967180171   31.1414368055 -0.1434062590108   
63.98377037811 33.27490425771 -0.1973731923142   31.14133251053 -0.1429331268556   
64.19320988835 33.27492316022 -0.1967534503513   31.14122928101 -0.1424629737103   
64.40264939859 33.27494191176 -0.1961374666462   31.14112712923 -0.1419957894137   
64.61208890883 33.27496050281 -0.1955252132226   31.14102606338 -0.1415315545415   
64.82152841907 33.27497891427 -0.1949166687067   31.14092606614 -0.1410702930948   
65.03096792931 33.27499713685 -0.1943118170081   31.14082707892 -0.1406120121811   
65.24040743955 33.27501516538 -0.1937106435314   31.14072904944 -0.1401566691859   
65.44984694979 33.27503299995 -0.1931131348672   31.14063195504 -0.139704218475   
65.65928646003 33.27505064883 -0.1925192743324   31.14053580541 -0.1392546150934   
65.86872597027 33.27506813172 -0.1919290405601   31.14044061419 -0.1388078514026   
66.07816548051 33.27508548006 -0.1913424074482   31.14034637006 -0.1383639200476   
66.28760499074 33.27510271816 -0.1907593441793   31.1402530657 -0.1379227901763   
66.49704450098 33.27511985402 -0.1901798124384   31.14016070918 -0.1374844371171   
66.70648401122 33.27513688453 -0.1896037702263   31.14006930622 -0.1370488494698   
66.91592352146 33.27515380504 -0.1890311729326   31.13997884655 -0.1366160248235   
67.1253630317 33.27517061811 -0.1884619745412   31.13988929652 -0.1361859406697   
67.33480254194 33.27518733014 -0.1878961335682   31.13980063428 -0.1357585467521   
67.54424205218 33.2752039468 -0.1873336075937   31.13971287697 -0.1353337962475   
67.75368156242 33.27522047515 -0.1867743528756   31.13962604805 -0.1349116720342   
67.96312107266 33.27523692348 -0.1862183305439   31.13954014623 -0.1344921857042   
68.1725605829 33.27525329681 -0.1856655041833   31.13945514184 -0.1340753412   
68.38200009314 33.27526958894 -0.1851158429903   31.13937099489 -0.1336611201065   
68.59143960338 33.27528577927 -0.1845693224269   31.13928768582 -0.1332495043956   
68.80087911362 33.27530184038 -0.1840259162639   31.13920520503 -0.1328404848096   
69.01031862386 33.27531774868 -0.1834856003004   31.13912351554 -0.1324340579733   
69.2197581341 33.27533349048 -0.1829483571393   31.13904255575 -0.1320302079782   
69.42919764433 33.27534906134 -0.1824141722165   31.13896226965 -0.1316288817441   
69.63863715457 33.27536446169 -0.1818830340853   31.13888262741 -0.1312300135163   
69.84807666481 33.27537969512 -0.1813549326397   31.13880362531 -0.1308335596094   
70.05751617505 33.27539476867 -0.1808298540776   31.13872525756 -0.1304394876007   
70.26695568529 33.27540969036 -0.1803077843233   31.13864749636 -0.1300477600445   
70.47639519553 33.27542446576 -0.1797887111898   31.13857031753 -0.1296583274539   
70.68583470577 33.275439097 -0.1792726188454   31.13849373288 -0.129271124923   
70.89527421601 33.27545358494 -0.1787594851075   31.13841778555 -0.1288860996481   
71.10471372625 33.27546793441 -0.1782492818745   31.13834252064 -0.1285032345935   
71.31415323649 33.27548215829 -0.1777419762634   31.13826795832 -0.1281225235691   
71.52359274673 33.27549627635 -0.1772375349484   31.13819409217 -0.1277439457027   
71.73303225697 33.2755103103 -0.1767359266543   31.13812091802 -0.1273674730645   
71.94247176721 33.27552427962 -0.1762371201405   31.13804845734 -0.1269930828169   
72.15191127745 33.27553819937 -0.1757410829422   31.13797674437 -0.1266207683246   
72.36135078768 33.27555207869 -0.1752477818803   31.13790579884 -0.1262505469703   
72.57079029792 33.27556591976 -0.1747571845294   31.13783561848 -0.1258824423151   
72.78022980816 33.27557971836 -0.1742692613348   31.13776619432 -0.1255164623113   
72.9896693184 33.27559346554 -0.1737839843976   31.13769752927 -0.1251526102536   
73.19910882864 33.27560714953 -0.1733013245507   31.13762963731 -0.1247909067895   
73.40854833888 33.27562075873 -0.1728212530761   31.13756251703 -0.1244313890088   
