42.20206131322 34.02157594965 -0.2986446935907   32.11278944274 -0.2259337585954   
42.41150082346 34.0215082887 -0.2973250139023   32.11235795957 -0.2248956720938   
42.6209403337 34.02144150138 -0.2960162813908   32.11193347491 -0.2238667236615   
42.83037984394 34.02137558286 -0.2947183879885   32.11151571131 -0.2228469358262   
43.03981935418 34.02131052318 -0.29343122027   32.11110433508 -0.2218362736104   
43.24925886442 34.02124629642 -0.2921546603063   32.11069899111 -0.220834621318   
43.45869837466 34.02118287652 -0.2908885926109   32.11029935624 -0.2198417758437   
43.6681378849 34.02112025511 -0.2896329026532   32.10990519764 -0.2188574724241   
43.87757739514 34.02105843466 -0.2883874676205   32.10951640371 -0.2178814282502   
44.08701690538 34.02099740861 -0.2871521542454   32.10913297116 -0.2169133926161   
44.29645641562 34.0209371579 -0.2859268290129   32.10875496361 -0.215953192761   
44.50589592586 34.02087766679 -0.2847113681073   32.10838246889 -0.2150007476862   
44.71533543609 34.02081893273 -0.2835056552584   32.10801556817 -0.2140560336463   
44.92477494633 34.02076095535 -0.282309573751   32.10765431016 -0.2131190398707   
45.13421445657 34.02070372065 -0.2811230063455   32.10729868346 -0.2121897605063   
45.34365396681 34.02064720199 -0.2799458451022   32.10694858651 -0.2112682220436   
45.55309347705 34.02059137615 -0.2787779965583   32.10660382413 -0.2103544642498   
45.76253298729 34.0205362324 -0.2776193758803   32.10626413064 -0.2094484854198   
45.97197249753 34.02048176574 -0.2764698932317   32.10592923813 -0.2085501624892   
46.18141200777 34.02042796426 -0.2753294530834   32.10559890915 -0.2076593157864   
46.39085151801 34.02037481029 -0.2741979569123   32.10527297621 -0.2067757467712   
46.60029102825 34.02032229002 -0.2730753147972   32.10495129415 -0.2058993653354   
46.80973053849 34.02027040206 -0.2719614334677   32.1046337778 -0.2050300516627   
47.01917004873 34.02021915036 -0.2708562162953   32.10432037 -0.2041677040207   
47.22860955897 34.02016853296 -0.2697595500717   32.10401111245 -0.2033121217935   
47.43804906921 34.02011853901 -0.2686713234986   32.10370607828 -0.2024631973905   
47.64748857945 34.0200691515 -0.267591428912   32.10340534267 -0.201620909112   
47.85692808968 34.0200203608 -0.266519770599   32.10310891198 -0.2007852914084   
48.06636759992 34.01997215741 -0.2654562574311   32.10281671292 -0.1999563913175   
48.27580711016 34.01992453336 -0.264400794892   32.10252865443 -0.1991340809582   
48.4852466204 34.01987747306 -0.2633532927306   32.1022446514 -0.1983182676325   
48.69468613064 34.01983095634 -0.2623136659463   32.10196461837 -0.1975088315777   
48.90412564088 34.01978497181 -0.2612818444604   32.10168844971 -0.1967057671209   
49.11356515112 34.01973950924 -0.2602577643159   32.10141596719 -0.1959090715682   
49.32300466136 34.0196945701 -0.2592413613668   32.10114699281 -0.1951186617103   
49.5324441716 34.0196501524 -0.2582325624845   32.10088140191 -0.1943343751728   
49.74188368184 34.01960625014 -0.2572312896547   32.10061914501 -0.1935560572496   
49.95132319208 34.01956286058 -0.2562374640436   32.10036023675 -0.1927836249835   
50.16076270232 34.01951997683 -0.2552510064738   32.10010467313 -0.1920170779812   
50.37020221256 34.01947759727 -0.2542718402042   32.09985239024 -0.1912564660177   
50.5796417228 34.01943572016 -0.2532998794212   32.09960330705 -0.1905017252937   
50.78908123303 34.01939433584 -0.252335031022   32.09935737381 -0.1897527371274   
50.99852074327 34.01935343365 -0.2513772029085   32.09911458214 -0.1890094070161   
51.20796025351 34.01931299895 -0.2504263030719   32.09887495637 -0.1882716335935   
51.41739976375 34.01927301619 -0.2494822505581   32.09863848629 -0.1875394221051   
51.62683927399 34.01923347556 -0.2485449762076   32.09840507059 -0.1868128008   
51.83627878423 34.01919436794 -0.2476144109104   32.09817458452 -0.1860916654251   
52.04571829447 34.01915568438 -0.2466904898825   32.09794694013 -0.185375897211   
52.25515780471 34.01911741825 -0.24577315345   32.09772209009 -0.1846653817142   
52.46459731495 34.01907956266 -0.2448623417668   32.0975000551 -0.1839599851859   
52.67403682519 34.01904211298 -0.2439580027121   32.09728086783 -0.1832596942236   
52.88347633543 34.0190050693 -0.2430600913336   32.09706447535 -0.1825645555089   
53.09291584567 34.01896843315 -0.2421685574137   32.09685078385 -0.1818745252315   
53.30235535591 34.01893220578 -0.2412833452565   32.09663972314 -0.1811895426514   
53.51179486615 34.01889638727 -0.2404043952175   32.09643123303 -0.1805095597757   
53.72123437639 34.01886097439 -0.2395316383344   32.09622529498 -0.1798344875938   
53.93067388662 34.01882596127 -0.2386650009522   32.09602193567 -0.1791642847225   
54.14011339686 34.01879134179 -0.2378044125905   32.09582112167 -0.1784989885301   
54.3495529071 34.01875710982 -0.2369498020798   32.0956227354 -0.1778385915957   
54.55899241734 34.01872325821 -0.2361010947046   32.0954266617 -0.1771830225274   
54.76843192758 34.01868977836 -0.2352582171633   32.09523280952 -0.1765322091678   
54.97787143782 34.01865665975 -0.234421098388   32.09504110765 -0.1758860591922   
55.18731094806 34.01862388984 -0.2335896683717   32.09485155301 -0.1752444634367   
55.3967504583 34.01859145603 -0.2327638639721   32.09466418906 -0.1746073624986   
55.60618996854 34.01855934878 -0.2319436333524   32.09447901243 -0.1739747353905   
55.81562947878 34.01852756249 -0.231128931816   32.09429597192 -0.1733465374092   
56.02506898902 34.0184960937 -0.2303197177011   32.09411503457 -0.1727227040551   
56.23450849926 34.01846493996 -0.2295159526326   32.09393618847 -0.1721031781507   
56.4439480095 34.01843409935 -0.2287175996474   32.09375942802 -0.171487904633   
56.65338751974 34.01840356913 -0.2279246194514   32.09358478145 -0.170876835899   
56.86282702998 34.01837334614 -0.2271369710505   32.09341229725 -0.1702699499956   
57.07226654021 34.01834343033 -0.2263546141425   32.09324197336 -0.1696672404772   
57.28170605045 34.01831382594 -0.2255775068203   32.09307374048 -0.1690686944935   
57.49114556069 34.01828453769 -0.2248056013073   32.09290751362 -0.1684742875344   
57.70058507093 34.0182555679 -0.2240388435604   32.09274321756 -0.1678839839494   
57.91002458117 34.01822691673 -0.2232771749513   32.09258077759 -0.1672977408276   
58.11946409141 34.01819858101 -0.2225205324631   32.09242013209 -0.1667155199456   
58.32890360165 34.01817055256 -0.2217688499522   32.09226124784 -0.1661372875708   
58.53834311189 34.01814282182 -0.2210220626147   32.09210409441 -0.165562999934   
58.74778262213 34.01811538305 -0.2202801104494   32.09194861501 -0.1649926047333   
58.95722213237 34.01808823273 -0.2195429375217   32.09179474241 -0.1644260564921   
59.16666164261 34.01806136422 -0.2188104905472   32.09164243171 -0.1638633133117   
59.37610115285 34.0180347674 -0.2180827200909   32.09149166554 -0.1633043244842   
59.58554066309 34.01800843132 -0.2173595820089   32.09134244406 -0.1627490411354   
59.79498017333 34.01798234347 -0.2166410369206   32.09119478382 -0.162197431696   
60.00441968357 34.01795648905 -0.2159270499154   32.09104871439 -0.1616494671096   
60.2138591938 34.01793085681 -0.2152175917494   32.09090426028 -0.1611050997594   
60.42329870404 34.01790544479 -0.2145126383556   32.09076142634 -0.1605642757023   
60.63273821428 34.01788025732 -0.2138121671036   32.09062020194 -0.1600269608589   
60.84217772452 34.01785529765 -0.213116152878   32.09048057347 -0.1594931347787   
61.05161723476 34.01783056677 -0.2124245672562   32.09034252633 -0.1589627714673   
61.261056745 34.01780606685 -0.2117373782903   32.09020604304 -0.1584358368084   
61.47049625524 34.0177818006 -0.2110545501153   32.09007109759 -0.1579123101499   
61.67993576548 34.0177577688 -0.210376041868   32.08993765944 -0.1573921672874   
61.88937527572 34.01773397256 -0.2097018104362   32.08980568655 -0.1568753754094   
62.09881478596 34.01771041942 -0.2090318101576   32.08967513736 -0.1563618750932   
62.3082542962 34.0176871215 -0.2083659939711   32.08954596267 -0.1558516352034   
62.51769380644 34.01766408715 -0.2077043093068   32.08941812446 -0.1553446274605   
62.72713331668 34.0176413151 -0.207046702825   32.08929157934 -0.1548408527131   
62.93657282692 34.01761879768 -0.206393119914   32.08916629901 -0.1543402822924   
63.14601233715 34.01759652542 -0.2057435103063   32.08904225336 -0.1538429021572   
63.35545184739 34.01757448538 -0.2050978256103   32.08891942342 -0.1533486897717   
63.56489135763 34.01755266233 -0.204456022954   32.08879779016 -0.1528576175839   
63.77433086787 34.01753104084 -0.2038180662434   32.08867733924 -0.1523696603139   
63.98377037811 34.01750961325 -0.2031839250038   32.08855806713 -0.1518847611258   
64.19320988835 34.01748837518 -0.2025535737526   32.08843997531 -0.1514029051422   
64.40264939859 34.01746731914 -0.2019269866476   32.08832306629 -0.15092405461   
64.61208890883 34.01744643266 -0.2013041412791   32.08820733868 -0.1504482027097   
64.82152841907 34.01742570041 -0.2006850173551   32.08809277785 -0.1499753222048   
65.03096792931 34.01740511457 -0.200069597467   32.08797937311 -0.1495053786057   
65.24040743955 34.01738467056 -0.1994578640901   32.08786710764 -0.1490383365298   
65.44984694979 34.01736436845 -0.1988497984831   32.08775596638 -0.1485741471418   
65.65928646003 34.01734421356 -0.1982453811322   32.08764593889 -0.1481127674999   
65.86872597027 34.01732421688 -0.1976445904521   32.08753701292 -0.1476541579548   
66.07816548051 34.01730439725 -0.197047400451   32.08742918546 -0.1471982829817   
66.28760499074 34.01728477005 -0.1964537773944   32.08732245332 -0.1467451069219   
66.49704450098 34.01726534325 -0.1958636826517   32.08721680541 -0.1462946105835   
66.70648401122 34.01724611996 -0.1952770751822   32.0871122253 -0.1458467780189   
66.91592352146 34.01722710055 -0.1946939135212   32.08700868923 -0.1454015981632   
67.1253630317 34.01720828842 -0.1941141570514   32.08690617162 -0.1449590680824   
67.33480254194 34.01718968668 -0.1935377630206   32.08680465582 -0.1445191580773   
67.54424205218 34.01717129435 -0.1929646893465   32.08670413279 -0.144081848427   
67.75368156242 34.01715310982 -0.1923948974786   32.08660459331 -0.1436471400456   
67.96312107266 34.01713513015 -0.1918283500651   32.08650603086 -0.1432150191304   
68.1725605829 34.01711734937 -0.1912650118943   32.08640843707 -0.1427854832885   
68.38200009314 34.01709975626 -0.1907048491526   32.08631179519 -0.1423585201721   
68.59143960338 34.01708233119 -0.1901478294012   32.08621609019 -0.141934092774   
68.80087911362 34.01706505069 -0.1895939276154   32.08612130098 -0.1415121992144   
69.01031862386 34.01704789494 -0.1890431261174   32.08602739016 -0.1410928452796   
69.2197581341 34.01703084974 -0.1884954100794   32.08593432462 -0.1406760036171   
69.42919764433 34.01701390632 -0.1879507673865   32.08584208064 -0.1402616486132   
69.63863715457 34.01699705979 -0.1874091866372   32.08575063767 -0.1398497414467   
69.84807666481 34.01698030757 -0.1868706554122   32.08565999145 -0.1394402276235   
70.05751617505 34.01696365069 -0.1863351625064   32.08557014133 -0.1390330866579   
70.26695568529 34.01694709389 -0.1858026953582   32.08548107047 -0.1386282968564   
70.47639519553 34.01693064248 -0.1852732358642   32.08539276883 -0.138225796127   
70.68583470577 34.01691430059 -0.1847467629833   32.08530524137 -0.1378255331799   
70.89527421601 34.01689807244 -0.1842232552723   32.08521848719 -0.1374274825334   
71.10471372625 34.01688196477 -0.1837026901174   32.085132506 -0.1370316242759   
71.31415323649 34.01686598897 -0.1831850443381   32.08504730145 -0.1366379621333   
71.52359274673 34.01685016033 -0.1826702928512   32.08496286406 -0.1362465023089   
71.73303225697 34.01683449421 -0.1821584050527   32.08487918936 -0.1358572099793   
71.94247176721 34.01681900273 -0.1816493461879   32.08479629985 -0.1354700445559   
72.15191127745 34.01680369387 -0.1811430813748   32.08471421724 -0.1350849993196   
72.36135078768 34.01678857151 -0.1806395756737   32.0846329434 -0.1347020739603   
72.57079029792 34.01677363519 -0.1801387934346   32.08455247717 -0.1343212585511   
72.78022980816 34.01675887968 -0.1796407000366   32.08447281368 -0.1339425450064   
72.9896693184 34.01674429512 -0.1791452629378   32.08439393788 -0.1335659192007   
73.19910882864 34.01672986827 -0.1786524525162   32.0843158427 -0.1331913687601   
73.40854833888 34.01671558511 -0.1781622445173   32.08423852463 -0.13281891366   
