28.16961412719 0.001055048747349 -0.03460182962126   0.004240747833706 -0.03444604658365   
28.37905363743 0.001040813453713 -0.03435843318613   0.004186806115011 -0.03420610047823   
28.58849314767 0.001026857018552 -0.03411837332162   0.004133900919462 -0.03396948324029   
28.79793265791 0.001013173002492 -0.03388157821123   0.004081999448889 -0.0337361149603   
29.00737216815 0.0009997532186906 -0.03364797944509   0.004031081005437 -0.03350591987054   
29.21681167839 0.0009865888313001 -0.03341751409018   0.003981131373329 -0.03327883172519   
29.42625118862 0.0009736719595935 -0.03319012410582   0.003932134193405 -0.03305479321154   
29.63569069886 0.0009609966542103 -0.03296575366799   0.003884065529964 -0.032833750691   
29.8451302091 0.0009485587229481 -0.03274434632503   0.003836894288751 -0.03261564895392   
30.05456971934 0.0009363544960991 -0.03252584366195   0.003790588006335 -0.03240042857341   
30.26400922958 0.0009243796392376 -0.0323101863248   0.003745118165318 -0.03218802843434   
30.47344873982 0.0009126283080634 -0.03209731614708   0.003700464208274 -0.03197838798442   
30.68288825006 0.0009010938209928 -0.03188717866014   0.003656610162177 -0.03177145230292   
30.8923277603 0.0008897691783315 -0.03167972330563   0.003613543165904 -0.03156716906395   
31.10176727054 0.0008786486923021 -0.03147490326513   0.003571246268182 -0.03136549127987   
31.31120678078 0.00086772767208 -0.03127267230302   0.003529700976431 -0.03116636955159   
31.52064629102 0.000857002831295 -0.0310729844351   0.003488884967422 -0.03096975660102   
31.73008580126 0.000846470947832 -0.03087579136798   0.003448777322428 -0.03077560276783   
31.9395253115 0.0008361283157435 -0.03068104527897   0.003409359784222 -0.03058386057862   
32.14896482174 0.0008259706201396 -0.03048869807764   0.003370615709708 -0.03039448511483   
32.35840433197 0.0008159925610537 -0.03029870513542   0.003332531945719 -0.03020743340055   
32.56784384221 0.0008061891631115 -0.030111023979   0.003295093615752 -0.03002266422003   
32.77728335245 0.000796555677334 -0.02992561542572   0.00325828610891 -0.02984013815007   
32.98672286269 0.0007870883114337 -0.02974244164945   0.003222093430761 -0.02965981221756   
33.19616237293 0.0007777838635922 -0.02956146472637   0.003186500600189 -0.02948164643221   
33.40560188317 0.0007686396226671 -0.02938264665765   0.003151492889262 -0.02930559900347   
33.61504139341 0.0007596525332567 -0.02920594822152   0.003117058801816 -0.0291316299683   
33.82448090365 0.0007508193102061 -0.02903133021358   0.003083187318961 -0.02895970320249   
34.03392041389 0.0007421363412205 -0.02885875491926   0.003049867061779 -0.02878978382967   
34.24335992413 0.0007335995693268 -0.02868818580771   0.003017087243693 -0.02862183889585   
34.45279943437 0.0007252053430645 -0.02851958875342   0.002984834643811 -0.02845583638844   
34.66223894461 0.0007169503855323 -0.0283529320716   0.002953095036363 -0.0282917443164   
34.87167845485 0.0007088316945595 -0.02818818445258   0.002921855291015 -0.02812952893561   
35.08111796509 0.0007008468199641 -0.02802531512585   0.002891103049819 -0.02796915613942   
35.29055747533 0.0006929934790502 -0.02786429370692   0.002860827485189 -0.02781059362692   
35.49999698556 0.000685269186928 -0.02770508849738   0.002831019956047 -0.02765380822104   
35.7094364958 0.0006776712590011 -0.02754766760954   0.002801673505909 -0.02749876780188   
35.91887600604 0.0006701968426011 -0.02739200049299   0.002772780906674 -0.02734544469818   
36.12831551628 0.0006628429737473 -0.02723805699466   0.002744333593649 -0.02719381130219   
36.33775502652 0.0006556066252513 -0.02708580796463   0.002716323008407 -0.02704383933219   
36.54719453676 0.0006484849843687 -0.02693522682734   0.002688739836174 -0.02689550419305   
36.756634047 0.0006414757483413 -0.02678628821262   0.002661572497427 -0.02674878182161   
36.96607355724 0.0006345768499818 -0.0266389665953   0.002634810051519 -0.02660364512551   
37.17551306748 0.0006277862379003 -0.02649323727372   0.002608444003416 -0.02646006831236   
37.38495257772 0.0006211021659741 -0.02634907604639   0.002582465450761 -0.02631802777301   
37.59439208796 0.0006145230152252 -0.02620645754161   0.002556865270219 -0.02617749745107   
37.8038315982 0.0006080466953022 -0.02606535589211   0.002531637403484 -0.02603845007679   
38.01327110844 0.0006016708317907 -0.02592574635608   0.002506777166049 -0.02590086138116   
38.22271061868 0.000595393272284 -0.02578760483751   0.002482277836091 -0.02576470823862   
38.43215012892 0.0005892118016255 -0.0256509073312   0.002458132693301 -0.02562996624062   
38.64158963915 0.0005831238716159 -0.02551563121081   0.002434337252853 -0.02549661266282   
38.85102914939 0.0005771271959854 -0.02538175581396   0.002410886260279 -0.02536462834216   
39.06046865963 0.0005712201374775 -0.02524926105666   0.002387771711791 -0.02523399482036   
39.26990816987 0.0005654012037265 -0.0251181266527   0.002364985761728 -0.02510469276821   
39.47934768011 0.0005596687637987 -0.0249883328293   0.002342522174917 -0.02497670365714   
39.68878719035 0.0005540214834208 -0.02485986032321   0.0023203737046 -0.02485000976302   
39.89822670059 0.0005484584061696 -0.02473268924478   0.00229853135839 -0.02472459184728   
40.10766621083 0.0005429783316039 -0.02460679892384   0.00227698740529 -0.02460042870259   
40.31710572107 0.0005375795419408 -0.02448216907048   0.002255736723688 -0.02447749892511   
40.52654523131 0.0005322602356055 -0.02435878032391   0.002234774804011 -0.02435578176445   
40.73598474155 0.000527018760796 -0.02423661372243   0.002214096819675 -0.02423525680054   
40.94542425179 0.0005218532960612 -0.02411565062424   0.002193699213886 -0.02411590449732   
41.15486376203 0.0005167617411498 -0.02399587349205   0.002173580167683 -0.02399770742161   
41.36430327227 0.0005117421694131 -0.02387726616443   0.002153737542263 -0.02388065038133   
41.5737427825 0.0005067931755999 -0.02375981304834   0.00213416730022 -0.02376471953561   
41.78318229274 0.0005019136732304 -0.02364349839465   0.002114864132626 -0.02364990171816   
41.99262180298 0.0004971026051006 -0.0235283064575   0.00209582234651 -0.02353618401592   
42.20206131322 0.0004923590218549 -0.02341422179136   0.002077035491786 -0.02342355295747   
42.41150082346 0.0004876822402465 -0.02330122889789   0.002058496019061 -0.02331199367932   
42.6209403337 0.0004830716576125 -0.02318931173362   0.002040196279692 -0.02320148989855   
42.83037984394 0.0004785263944157 -0.02307845393579   0.002022129938308 -0.02309202452666   
43.03981935418 0.0004740452030106 -0.02296863955558   0.002004292390171 -0.02298358017374   
43.24925886442 0.0004696266590522 -0.0228598534134   0.00198668038698 -0.02287613950045   
43.45869837466 0.0004652692976643 -0.02275208087331   0.001969291820945 -0.0227696859031   
43.6681378849 0.0004609715713228 -0.02264530767235   0.001952125664128 -0.02266420441563   
43.87757739514 0.0004567318459663 -0.02253952018642   0.001935181417929 -0.02255968209804   
44.08701690538 0.0004525485829625 -0.02243470570192   0.001918458114635 -0.02245610761852   
44.29645641562 0.0004484205530285 -0.022330852166   0.001901953599663 -0.0223534705387   
44.50589592586 0.0004443468725155 -0.02222794758738   0.001885664435693 -0.02225176082804   
44.71533543609 0.0004403268840263 -0.02212597969815   0.001869586056016 -0.022150968551   
44.92477494633 0.00043636004868 -0.02202493608554   0.001853712881569 -0.02205108339905   
45.13421445657 0.0004324459197646 -0.02192480440711   0.001838038581107 -0.02195209415244   
45.34365396681 0.000428584094771 -0.02182557230228   0.00182255679321 -0.02185398836249   
45.55309347705 0.0004247740996064 -0.02172722717191   0.001807261925948 -0.02175675262913   
45.76253298729 0.0004210152324657 -0.02162975621375   0.001792149754995 -0.02166037307042   
45.97197249753 0.0004173065483608 -0.0215331468732   0.001777217260009 -0.0215648361438   
46.18141200777 0.0004136468886439 -0.02143738722246   0.001762462604664 -0.02147012882542   
46.39085151801 0.0004100350438957 -0.02134246608956   0.0017478845853 -0.02137623925284   
46.60029102825 0.0004064697355448 -0.02124837270287   0.001733482870442 -0.02128315615706   
46.80973053849 0.0004029497622869 -0.02115509666809   0.001719257040536 -0.02119086962041   
47.01917004873 0.0003994739468327 -0.02106262782603   0.001705206637194 -0.02109937018057   
47.22860955897 0.0003960413523704 -0.02097095667103   0.00169133000886 -0.02100864976891   
47.43804906921 0.0003926512450033 -0.02088007389294   0.001677624601404 -0.02091870039569   
47.64748857945 0.0003893031392707 -0.0207899703997   0.001664086842262 -0.02082951427143   
47.85692808968 0.0003859967138205 -0.02070063654557   0.001650712465432 -0.02074108273155   
48.06636759992 0.0003827316378715 -0.02061206254202   0.001637497323981 -0.02065339633723   
48.27580711016 0.0003795076376692 -0.02052423832694   0.001624436999091 -0.02056644529369   
48.4852466204 0.0003763243106168 -0.0204371541087   0.001611527736766 -0.02048021993337   
48.69468613064 0.0003731812519212 -0.02035080018002   0.001598765876834 -0.02039471045201   
48.90412564088 0.000370077903333 -0.02026516683361   0.00158614854563 -0.02030990733528   
49.11356515112 0.0003670135665595 -0.02018024442533   0.001573673598857 -0.02022580020519   
49.32300466136 0.00036398737523 -0.02009602344442   0.001561339843356 -0.02014237928638   
49.5324441716 0.0003609983726843 -0.02001249500975   0.001549146593419 -0.02005963550975   
49.74188368184 0.0003580455990257 -0.01992965088339   0.001537093315274 -0.01997756080909   
49.95132319208 0.0003551281914063 -0.01984748327254   0.001525179043933 -0.01989614834414   
50.16076270232 0.0003522454294443 -0.01976598464836   0.001513402141876 -0.01981539093886   
50.37020221256 0.000349396650877 -0.01968514739209   0.001501760896768 -0.01973528106599   
50.5796417228 0.0003465812950319 -0.01960496392577   0.001490253390519 -0.01965581110037   
50.78908123303 0.0003437988737629 -0.01952542692402   0.001478877673296 -0.01957697356668   
50.99852074327 0.0003410489761814 -0.019446529138   0.001467631667109 -0.0194987616951   
51.20796025351 0.0003383313607833 -0.01936826334456   0.001456512534414 -0.01942116897404   
51.41739976375 0.0003356458386426 -0.019290622122   0.001445517144214 -0.0193441883831   
51.62683927399 0.0003329921677901 -0.01921359758744   0.001434642682622 -0.01926781203598   
51.83627878423 0.0003303700294408 -0.01913718176435   0.00142388688655 -0.01919203170678   
52.04571829447 0.0003277789533926 -0.01906136689278   0.001413248323975 -0.01911683967767   
52.25515780471 0.000325218379707 -0.01898614542869   0.001402725988042 -0.0190422289622   
52.46459731495 0.0003226877818953 -0.01891151022301   0.001392318565693 -0.01896819342555   
52.67403682519 0.0003201866568122 -0.01883745438418   0.001382024295555 -0.01889472721783   
52.88347633543 0.000317714483381 -0.01876397093969   0.001371841325695 -0.01882182369776   
53.09291584567 0.0003152706979567 -0.01869105308697   0.001361768161009 -0.01874947586241   
53.30235535591 0.0003128546779414 -0.01861869446508   0.001351803757507 -0.01867767720959   
53.51179486615 0.0003104657956721 -0.01854688902718   0.001341947262855 -0.01860642157969   
53.72123437639 0.0003081035162488 -0.01847563109365   0.001332197603506 -0.01853570340534   
53.93067388662 0.0003057674631757 -0.0184049152873   0.001322552962026 -0.01846551774726   
54.14011339686 0.0003034573889284 -0.01833473602519   0.001313010867937 -0.01839585896262   
54.3495529071 0.0003011730564358 -0.01826508739478   0.001303569103616 -0.01832672035535   
54.55899241734 0.0002989141660695 -0.0181959634895   0.001294226151212 -0.01825809533189   
54.76843192758 0.0002966803708418 -0.01812735843399   0.001284980942526 -0.01818997765951   
54.97787143782 0.0002944712923795 -0.01805926632716   0.001275832777495 -0.0181223613143   
55.18731094806 0.000292286571011 -0.01799168144398   0.001266780984318 -0.01805524111867   
55.3967504583 0.0002901259522091 -0.0179245981311   0.00125782417362 -0.01798861246617   
55.60618996854 0.0002879892385791 -0.0178580104426   0.00124896044928 -0.01792247006517   
55.81562947878 0.0002858761397122 -0.01779191226191   0.001240188394146 -0.0178568080432   
56.02506898902 0.0002837862520654 -0.01772629769544   0.001231507168436 -0.0177916209509   
56.23450849926 0.0002817191339092 -0.0176611611156   0.001222916017405 -0.01772690374102   
56.4439480095 0.000279674317833 -0.01759649713805   0.001214414286519 -0.01766265153291   
56.65338751974 0.0002776513568977 -0.01753230079555   0.001206001225361 -0.01759886006472   
56.86282702998 0.0002756499476384 -0.01746856743949   0.001197675235852 -0.01753552548382   
57.07226654021 0.0002736699140097 -0.01740529235255   0.001189433975758 -0.0174726433016   
57.28170605045 0.0002717110374341 -0.01734247070151   0.001181275430464 -0.01741020826323   
57.49114556069 0.0002697729999619 -0.01728009781927   0.001173198284768 -0.01734821516672   
57.70058507093 0.0002678554692999 -0.01721816925442   0.00116520143564 -0.01728665910466   
57.91002458117 0.0002659581193569 -0.01715668062855   0.001157283910001 -0.01722553520154   
58.11946409141 0.0002640806096238 -0.01709562767101   0.001149445022361 -0.01716483881435   
58.32890360165 0.0002622226676385 -0.01703500623998   0.001141683897209 -0.01710456573093   
58.53834311189 0.0002603841522693 -0.01697481205595   0.001133999060138 -0.01704471166695   
58.74778262213 0.0002585649362317 -0.0169150404918   0.00112638903059 -0.01698527183078   
58.95722213237 0.000256764765107 -0.01685568675716   0.001118853046222 -0.01692624129927   
59.16666164261 0.0002549832907679 -0.01679674616943   0.001111390847622 -0.01686761553435   
59.37610115285 0.0002532201706453 -0.01673821416801   0.00110400213737 -0.01680939035288   
59.58554066309 0.0002514750720549 -0.0166800862609   0.001096686564946 -0.01675156175902   
59.79498017333 0.0002497476652896 -0.01662235811203   0.001089443774966 -0.01669412603121   
60.00441968357 0.0002480377008974 -0.01656502556409   0.00108227301446 -0.01663707969363   
60.2138591938 0.0002463450457018 -0.0165080844581   0.001075172937469 -0.01658041917531   
60.42329870404 0.0002446695765835 -0.01645153052873   0.00106814210445 -0.01652414062748   
60.63273821428 0.0002430110704073 -0.0163953595784   0.001061179500399 -0.01646824014136   
60.84217772452 0.0002413692396854 -0.01633956769287   0.001054284374324 -0.01641271400412   
61.05161723476 0.0002397438232635 -0.0162841512292   0.00104745585492 -0.01635755865539   
61.261056745 0.0002381346027735 -0.01622910670031   0.00104069291486 -0.01630277059621   
61.47049625524 0.0002365413679791 -0.01617443074186   0.001033994564547 -0.01624834633857   
61.67993576548 0.0002349639505127 -0.01612012011105   0.001027359708369 -0.0161942824507   
61.88937527572 0.0002334022424102 -0.01606617153229   0.001020787081864 -0.01614057535977   
62.09881478596 0.0002318561583937 -0.01601258157594   0.001014275365816 -0.01608722144203   
62.3082542962 0.0002303255156159 -0.01595934667058   0.001007823674285 -0.0160342169554   
62.51769380644 0.0002288100515787 -0.01590646333177   0.001001431419183 -0.01598155838416   
62.72713331668 0.0002273094676991 -0.01585392816629   0.000995098197508 -0.01592924218462   
62.93657282692 0.0002258235200031 -0.01580173787212   0.0009888234342638 -0.01587726503439   
63.14601233715 0.0002243519789606 -0.0157498890536   0.0009826065916863 -0.01582562352951   
63.35545184739 0.0002228946339269 -0.01569837835577   0.0009764471281546 -0.01577431443081   
63.56489135763 0.0002214513069226 -0.01564720234307   0.0009703444386185 -0.01572333442381   
63.77433086787 0.0002200218444078 -0.01559635757384   0.000964297908193 -0.01567268023929   
63.98377037811 0.0002186061067912 -0.01554584045587   0.0009583068503543 -0.01562234866197   
64.19320988835 0.0002172038760312 -0.01549564745897   0.0009523708441367 -0.01557233661106   
64.40264939859 0.0002158149219015 -0.01544577520872   0.0009464894136907 -0.01552264106667   
64.61208890883 0.0002144390144329 -0.01539622056642   0.0009406621069009 -0.01547325912193   
64.82152841907 0.000213075990364 -0.01534698055783   0.0009348883013956 -0.01542418776111   
65.03096792931 0.0002117257243881 -0.01529805225002   0.0009291673403709 -0.0153754241698   
65.24040743955 0.0002103881052175 -0.01524943279738   0.000923498569211 -0.01532696547994   
65.44984694979 0.0002090630364043 -0.01520111940386   0.0009178813211121 -0.01527880890213   
65.65928646003 0.0002077504267441 -0.01515310931531   0.0009123149243582 -0.01523095174697   
65.86872597027 0.00020645017306 -0.01510539978426   0.0009067987252105 -0.01518339128975   
66.07816548051 0.0002051621303499 -0.01505798806571   0.0009013321220253 -0.01513612505433   
66.28760499074 0.0002038861237469 -0.01501087154858   0.0008959144643764 -0.01508915055442   
66.49704450098 0.0002026219692773 -0.01496404776018   0.0008905450960646 -0.0150424652583   
66.70648401122 0.000201369512198 -0.01491751429087   0.0008852233065835 -0.01499606665806   
66.91592352146 0.0002001286258733 -0.01487126871759   0.0008799483835485 -0.01494995212206   
67.1253630317 0.0001988991791614 -0.01482530850519   0.0008747197211954 -0.0149041190734   
67.33480254194 0.0001976810440518 -0.01477963105115   0.0008695366907857 -0.01485856499128   
67.54424205218 0.0001964740815916 -0.01473423373295   0.0008643986895379 -0.01481328732032   
67.75368156242 0.0001952781372915 -0.01468911385617   0.0008593051700187 -0.01476828354949   
67.96312107266 0.0001940930556546 -0.01464426869687   0.0008542555367183 -0.01472355118243   
68.1725605829 0.0001929186599643 -0.01459969555438   0.0008492492200143 -0.0146790877123   
68.38200009314 0.0001917547701115 -0.01455539178106   0.0008442856483901 -0.0146348906176   
68.59143960338 0.0001906012385572 -0.01451135486246   0.0008393641994396 -0.01459095734698   
